Object ID,etching,engraving,carved,painted,printed,glazed,pressed,incised,engraved,molded,embroidered,woodcut,lithography
311397,0,0,0,0,0,0,0,0,0,0,0,0,0
311398,0,0,0,0,0,0,0,0,0,0,0,0,0
311399,0,0,0,0,0,0,0,0,0,0,0,0,0
311400,0,0,0,0,0,0,0,0,0,0,0,0,0
311401,0,0,0,0,0,0,0,0,0,0,0,0,0
311403,0,0,0,0,0,0,0,0,0,0,0,0,0
311404,0,0,0,0,0,0,0,0,0,0,0,0,0
311405,0,0,0,0,0,0,0,0,0,0,0,0,0
311406,0,0,0,0,0,0,0,0,0,0,0,0,0
311407,0,0,0,0,0,0,0,0,0,0,0,0,0
311408,0,0,0,0,0,0,0,0,0,0,0,0,0
311409,0,0,0,0,0,0,0,0,0,0,0,0,0
311411,0,0,0,0,0,0,0,0,0,0,0,0,0
311412,0,0,0,0,0,0,0,0,0,0,0,0,0
311413,0,0,0,0,0,0,0,0,0,0,0,0,0
311417,0,0,0,0,0,0,0,0,0,0,0,0,0
311418,0,0,0,0,0,0,0,0,0,0,0,0,0
311419,0,0,0,0,0,0,0,0,0,0,0,0,0
311420,0,0,0,0,0,0,0,0,0,0,0,0,0
311421,0,0,0,0,0,0,0,0,0,0,0,0,0
311422,0,0,0,0,0,0,0,0,0,0,0,0,0
311423,0,0,0,0,0,0,0,0,0,0,0,0,0
311424,0,0,0,0,0,0,0,0,0,0,0,0,0
311425,0,0,0,0,0,0,0,0,0,0,0,0,0
311426,0,0,0,0,0,0,0,0,0,0,0,0,0
311427,0,0,0,0,0,0,0,0,0,0,0,0,0
311428,0,0,0,0,0,0,0,0,0,0,0,0,0
311429,0,0,0,0,0,0,0,0,0,0,0,0,0
311430,0,0,0,0,0,0,0,0,0,0,0,0,0
311431,0,0,0,0,0,0,0,0,0,0,0,0,0
311432,0,0,0,0,0,0,0,0,0,0,0,0,0
311433,0,0,0,0,0,0,0,0,0,0,0,0,0
311434,0,0,0,0,0,0,0,0,0,0,0,0,0
311435,0,0,0,0,0,0,0,0,0,0,0,0,0
311436,0,0,0,0,0,0,0,0,0,0,0,0,0
311437,0,0,0,0,0,0,0,0,0,0,0,0,0
311438,0,0,0,0,0,0,0,0,0,0,0,0,0
311439,0,0,0,0,0,0,0,0,0,0,0,0,0
311440,0,0,0,0,0,0,0,0,0,0,0,0,0
311441,0,0,0,0,0,0,0,0,0,0,0,0,0
311442,0,0,0,0,0,0,0,0,0,0,0,0,0
311443,0,0,0,0,0,0,0,0,0,0,0,0,0
311444,0,0,0,0,0,0,0,0,0,0,0,0,0
311445,0,0,0,0,0,0,0,0,0,0,0,0,0
311446,0,0,0,0,0,0,0,0,0,0,0,0,0
311447,0,0,0,0,0,0,0,0,0,0,0,0,0
311448,0,0,0,0,0,0,0,0,0,0,0,0,0
311449,0,0,0,0,0,0,0,0,0,0,0,0,0
311450,0,0,0,0,0,0,0,0,0,0,0,0,0
311453,0,0,0,0,0,0,0,0,0,0,0,0,0
311454,0,0,0,0,0,0,0,0,0,0,0,0,0
311455,0,0,0,0,0,0,0,0,0,0,0,0,0
311456,0,0,0,0,0,0,0,0,0,0,0,0,0
311457,0,0,0,0,0,0,0,0,0,0,0,0,0
311458,0,0,0,0,0,0,0,0,0,0,0,0,0
311459,0,0,0,0,0,0,0,0,0,0,0,0,0
311460,0,0,0,0,0,0,0,0,0,0,0,0,0
311461,0,0,0,0,0,0,0,0,0,0,0,0,0
311462,0,0,0,0,0,0,0,0,0,0,0,0,0
311463,0,0,0,0,0,0,0,0,0,0,0,0,0
311464,0,0,0,0,0,0,0,0,0,0,0,0,0
311465,0,0,0,0,0,0,0,0,0,0,0,0,0
311468,0,0,0,0,0,0,0,0,0,0,0,0,0
311469,0,0,0,0,0,0,0,0,0,0,0,0,0
311470,0,0,0,0,0,0,0,0,0,0,0,0,0
311471,0,0,0,0,0,0,0,0,0,0,0,0,0
311472,0,0,0,0,0,0,0,0,0,0,0,0,0
311473,0,0,0,0,0,0,0,0,0,0,0,0,0
311474,0,0,0,0,0,0,0,0,0,0,0,0,0
311475,0,0,0,0,0,0,0,0,0,0,0,0,0
311481,0,0,0,0,0,0,0,0,0,0,0,0,0
311482,0,0,0,0,0,0,0,0,0,0,0,0,0
311483,0,0,0,0,0,0,0,0,0,0,0,0,0
311484,0,0,0,0,0,0,0,0,0,0,0,0,0
311485,0,0,0,0,0,0,0,0,0,0,0,0,0
311486,0,0,0,0,0,0,0,0,0,0,0,0,0
311487,0,0,0,0,0,0,0,0,0,0,0,0,0
311488,0,0,0,0,0,0,0,0,0,0,0,0,0
311489,0,0,0,0,0,0,0,0,0,0,0,0,0
311490,0,0,0,0,0,0,0,0,0,0,0,0,0
311491,0,0,0,0,0,0,0,0,0,0,0,0,0
311492,0,0,0,0,0,0,0,0,0,0,0,0,0
311493,0,0,0,0,0,0,0,0,0,0,0,0,0
311494,0,0,0,0,0,0,0,0,0,0,0,0,0
311495,0,0,0,0,0,0,0,0,0,0,0,0,0
311496,0,0,0,0,0,0,0,0,0,0,0,0,0
311497,0,0,0,0,0,0,0,0,0,0,0,0,0
311498,0,0,0,0,0,0,0,0,0,0,0,0,0
311499,0,0,0,0,0,0,0,0,0,0,0,0,0
311500,0,0,0,0,0,0,0,0,0,0,0,0,0
311501,0,0,0,0,0,0,0,0,0,0,0,0,0
311502,0,0,0,0,0,0,0,0,0,0,0,0,0
311503,0,0,0,0,0,0,0,0,0,0,0,0,0
311504,0,0,0,0,0,0,0,0,0,0,0,0,0
311505,0,0,0,0,0,0,0,0,0,0,0,0,0
311506,0,0,0,0,0,0,0,0,0,0,0,0,0
311507,0,0,0,0,0,0,0,0,0,0,0,0,0
311508,0,0,0,0,0,0,0,0,0,0,0,0,0
311509,0,0,0,0,0,0,0,0,0,0,0,0,0
311510,0,0,0,0,0,0,0,0,0,0,0,0,0
311511,0,0,0,0,0,0,0,0,0,0,0,0,0
311523,0,0,0,0,0,0,0,0,0,0,0,0,0
311524,0,0,0,0,0,0,0,0,0,0,0,0,0
311525,0,0,0,0,0,0,0,0,0,0,0,0,0
311526,0,0,0,0,0,0,0,0,0,0,0,0,0
311527,0,0,0,0,0,0,0,0,0,0,0,0,0
311528,0,0,0,0,0,0,0,0,0,0,0,0,0
311529,0,0,0,0,0,0,0,0,0,0,0,0,0
311530,0,0,0,0,0,0,0,0,0,0,0,0,0
311531,0,0,0,0,0,0,0,0,0,0,0,0,0
311532,0,0,0,0,0,0,0,0,0,0,0,0,0
311533,0,0,0,0,0,0,0,0,0,0,0,0,0
311534,0,0,0,0,0,0,0,0,0,0,0,0,0
311535,0,0,0,0,0,0,0,0,0,0,0,0,0
311536,0,0,0,0,0,0,0,0,0,0,0,0,0
311537,0,0,0,0,0,0,0,0,0,0,0,0,0
311539,0,0,0,0,0,0,0,0,0,0,0,0,0
311540,0,0,0,0,0,0,0,0,0,0,0,0,0
311541,0,0,0,0,0,0,0,0,0,0,0,0,0
311542,0,0,0,0,0,0,0,0,0,0,0,0,0
311543,0,0,0,0,0,0,0,0,0,0,0,0,0
311544,0,0,0,0,0,0,0,0,0,0,0,0,0
311545,0,0,0,0,0,0,0,0,0,0,0,0,0
311546,0,0,0,0,0,0,0,0,0,0,0,0,0
311547,0,0,0,0,0,0,0,0,0,0,0,0,0
311548,0,0,0,0,0,0,0,0,0,0,0,0,0
311549,0,0,0,0,0,0,0,0,0,0,0,0,0
311550,0,0,0,0,0,0,0,0,0,0,0,0,0
311551,0,0,0,0,0,0,0,0,0,0,0,0,0
311552,0,0,0,0,0,0,0,0,0,0,0,0,0
311553,0,0,0,0,0,0,0,0,0,0,0,0,0
311554,0,0,0,0,0,0,0,0,0,0,0,0,0
311556,0,0,0,0,0,0,0,0,0,0,0,0,0
311560,0,0,0,0,0,0,0,0,0,0,0,0,0
311561,0,0,0,0,0,0,0,0,0,0,0,0,0
311562,0,0,0,0,0,0,0,0,0,0,0,0,0
311563,0,0,0,0,0,0,0,0,0,0,0,0,0
311564,0,0,0,0,0,0,0,0,0,0,0,0,0
311565,0,0,0,0,0,0,0,0,0,0,0,0,0
311566,0,0,0,0,0,0,0,0,0,0,0,0,0
311567,0,0,0,0,0,0,0,0,0,0,0,0,0
311568,0,0,0,0,0,0,0,0,0,0,0,0,0
311569,0,0,0,0,0,0,0,0,0,0,0,0,0
311570,0,0,0,0,0,0,0,0,0,0,0,0,0
311571,0,0,0,0,0,0,0,0,0,0,0,0,0
311572,0,0,0,0,0,0,0,0,0,0,0,0,0
311573,0,0,0,0,0,0,0,0,0,0,0,0,0
311574,0,0,0,0,0,0,0,0,0,0,0,0,0
311575,0,0,0,0,0,0,0,0,0,0,0,0,0
311576,0,0,0,0,0,0,0,0,0,0,0,0,0
311577,0,0,0,0,0,0,0,0,0,0,0,0,0
311578,0,0,0,0,0,0,0,0,0,0,0,0,0
311579,0,0,0,0,0,0,0,0,0,0,0,0,0
311581,0,0,0,0,0,0,0,0,0,0,0,0,0
311582,0,0,0,0,0,0,0,0,0,0,0,0,0
311583,0,0,0,0,0,0,0,0,0,0,0,0,0
311584,0,0,0,0,0,0,0,0,0,0,0,0,0
311585,0,0,0,0,0,0,0,0,0,0,0,0,0
311586,0,0,0,0,0,0,0,0,0,0,0,0,0
311587,0,0,0,0,0,0,0,0,0,0,0,0,0
311589,0,0,0,0,0,0,0,0,0,0,0,0,0
311591,0,0,0,0,0,0,0,0,0,0,0,0,0
311592,0,0,0,0,0,0,0,0,0,0,0,0,0
311593,0,0,0,0,0,0,0,0,0,0,0,0,0
311594,0,0,0,0,0,0,0,0,0,0,0,0,0
311595,0,0,0,0,0,0,0,0,0,0,0,0,0
311596,0,0,0,0,0,0,0,0,0,0,0,0,0
311597,0,0,0,0,0,0,0,0,0,0,0,0,0
311598,0,0,0,0,0,0,0,0,0,0,0,0,0
311599,0,0,0,0,0,0,0,0,0,0,0,0,0
311600,0,0,0,0,0,0,0,0,0,0,0,0,0
311601,0,0,0,0,0,0,0,0,0,0,0,0,0
311603,0,0,0,0,0,0,0,0,0,0,0,0,0
311604,0,0,0,0,0,0,0,0,0,0,0,0,0
311605,0,0,0,0,0,0,0,0,0,0,0,0,0
311616,0,0,0,0,0,0,0,0,0,0,0,0,0
311617,0,0,0,0,0,0,0,0,0,0,0,0,0
311618,0,0,0,0,0,0,0,0,0,0,0,0,0
311619,0,0,0,0,0,0,0,0,0,0,0,0,0
311620,0,0,0,0,0,0,0,0,0,0,0,0,0
311621,0,0,0,0,0,0,0,0,0,0,0,0,0
311622,0,0,0,0,0,0,0,0,0,0,0,0,0
311623,0,0,0,0,0,0,0,0,0,0,0,0,0
311624,0,0,0,0,0,0,0,0,0,0,0,0,0
311625,0,0,0,0,0,0,0,0,0,0,0,0,0
311626,0,0,0,0,0,0,0,0,0,0,0,0,0
311627,0,0,0,0,0,0,0,0,0,0,0,0,0
311628,0,0,0,0,0,0,0,0,0,0,0,0,0
311629,0,0,0,0,0,0,0,0,0,0,0,0,0
311630,0,0,0,0,0,0,0,0,0,0,0,0,0
311631,0,0,0,0,0,0,0,0,0,0,0,0,0
311632,0,0,0,0,0,0,0,0,0,0,0,0,0
311633,0,0,0,0,0,0,0,0,0,0,0,0,0
311634,0,0,0,0,0,0,0,0,0,0,0,0,0
311635,0,0,0,0,0,0,0,0,0,0,0,0,0
311636,0,0,0,0,0,0,0,0,0,0,0,0,0
311637,0,0,0,0,0,0,0,0,0,0,0,0,0
311638,0,0,0,0,0,0,0,0,0,0,0,0,0
311639,0,0,0,0,0,0,0,0,0,0,0,0,0
311640,0,0,0,0,0,0,0,0,0,0,0,0,0
311641,0,0,0,0,0,0,0,0,0,0,0,0,0
311642,0,0,0,0,0,0,0,0,0,0,0,0,0
311651,0,0,0,0,0,0,0,0,0,0,0,0,0
311653,0,0,0,0,0,0,0,0,0,0,0,0,0
311654,0,0,0,0,0,0,0,0,0,0,0,0,0
311655,0,0,0,0,0,0,0,0,0,0,0,0,0
311656,0,0,0,0,0,0,0,0,0,0,0,0,0
311657,0,0,0,0,0,0,0,0,0,0,0,0,0
311658,0,0,0,0,0,0,0,0,0,0,0,0,0
311659,0,0,0,0,0,0,0,0,0,0,0,0,0
311660,0,0,0,0,0,0,0,0,0,0,0,0,0
311661,0,0,0,0,0,0,0,0,0,0,0,0,0
311662,0,0,0,0,0,0,0,0,0,0,0,0,0
311663,0,0,0,0,0,0,0,0,0,0,0,0,0
311664,0,0,0,0,0,0,0,0,0,0,0,0,0
311665,0,0,0,0,0,0,0,0,0,0,0,0,0
311666,0,0,0,0,0,0,0,0,0,0,0,0,0
311670,0,0,0,0,0,0,0,0,0,0,0,0,0
311671,0,0,0,0,0,0,0,0,0,0,0,0,0
311672,0,0,0,0,0,0,0,0,0,0,0,0,0
311673,0,0,0,0,0,0,0,0,0,0,0,0,0
311674,0,0,0,0,0,0,0,0,0,0,0,0,0
311675,0,0,0,0,0,0,0,0,0,0,0,0,0
311676,0,0,0,0,0,0,0,0,0,0,0,0,0
311677,0,0,0,0,0,0,0,0,0,0,0,0,0
311678,0,0,0,0,0,0,0,0,0,0,0,0,0
311679,0,0,0,0,0,0,0,0,0,0,0,0,0
311681,0,0,0,0,0,0,0,0,0,0,0,0,0
311682,0,0,0,0,0,0,0,0,0,0,0,0,0
311683,0,0,0,0,0,0,0,0,0,0,0,0,0
311686,0,0,0,0,0,0,0,0,0,0,0,0,0
311687,0,0,0,0,0,0,0,0,0,0,0,0,0
311688,0,0,0,0,0,0,0,0,0,0,0,0,0
311689,0,0,0,0,0,0,0,0,0,0,0,0,0
311690,0,0,0,0,0,0,0,0,0,0,0,0,0
311691,0,0,0,0,0,0,0,0,0,0,0,0,0
311692,0,0,0,0,0,0,0,0,0,0,0,0,0
311693,0,0,0,0,0,0,0,0,0,0,0,0,0
311705,0,0,0,0,0,0,0,0,0,0,0,0,0
311706,0,0,0,0,0,0,0,0,0,0,0,0,0
311707,0,0,0,0,0,0,0,0,0,0,0,0,0
311708,0,0,0,0,0,0,0,0,0,0,0,0,0
311710,0,0,0,0,0,0,0,0,0,0,0,0,0
311711,0,0,0,0,0,0,0,0,0,0,0,0,0
311714,0,0,0,0,0,0,0,0,0,0,0,0,0
311715,0,0,0,0,0,0,0,0,0,0,0,0,0
311716,0,0,0,0,0,0,0,0,0,0,0,0,0
311717,0,0,0,0,0,0,0,0,0,0,0,0,0
311718,0,0,0,0,0,0,0,0,0,0,0,0,0
311719,0,0,0,0,0,0,0,0,0,0,0,0,0
311720,0,0,0,0,0,0,0,0,0,0,0,0,0
311721,0,0,0,0,0,0,0,0,0,0,0,0,0
311727,0,0,0,0,0,0,0,0,0,0,0,0,0
311730,0,0,0,0,0,0,0,0,0,0,0,0,0
311734,0,0,0,0,0,0,0,0,0,0,0,0,0
311735,0,0,0,0,0,0,0,0,0,0,0,0,0
311736,0,0,0,0,0,0,0,0,0,0,0,0,0
311737,0,0,0,0,0,0,0,0,0,0,0,0,0
311738,0,0,0,0,0,0,0,0,0,0,0,0,0
311739,0,0,0,0,0,0,0,0,0,0,0,0,0
311740,0,0,0,0,0,0,0,0,0,0,0,0,0
311741,0,0,0,0,0,0,0,0,0,0,0,0,0
311742,0,0,0,0,0,0,0,0,0,0,0,0,0
311743,0,0,0,0,0,0,0,0,0,0,0,0,0
311744,0,0,0,0,0,0,0,0,0,0,0,0,0
311745,0,0,0,0,0,0,0,0,0,0,0,0,0
311746,0,0,0,0,0,0,0,0,0,0,0,0,0
311747,0,0,0,0,0,0,0,0,0,0,0,0,0
311748,0,0,0,0,0,0,0,0,0,0,0,0,0
311751,0,0,0,0,0,0,0,0,0,0,0,0,0
311752,0,0,0,0,0,0,0,0,0,0,0,0,0
311753,0,0,0,0,0,0,0,0,0,0,0,0,0
311754,0,0,0,0,0,0,0,0,0,0,0,0,0
311755,0,0,0,0,0,0,0,0,0,0,0,0,0
311757,0,0,0,0,0,0,0,0,0,0,0,0,0
311777,0,0,0,0,0,0,0,0,0,0,0,0,0
311782,0,0,0,0,0,0,0,0,0,0,0,0,0
311919,0,0,0,0,0,0,0,0,0,0,0,0,0
311933,0,0,0,0,0,0,0,0,0,0,0,0,0
311936,0,0,0,0,0,0,0,0,0,0,0,0,0
311938,0,0,0,0,0,0,0,0,0,0,0,0,0
311951,0,0,0,0,0,0,0,0,0,0,0,0,0
311952,0,0,0,0,0,0,0,0,0,0,0,0,0
311953,0,0,0,0,0,0,0,0,0,0,0,0,0
311958,0,0,0,0,0,0,0,0,0,0,0,0,0
311961,0,0,0,0,0,0,0,0,0,0,0,0,0
311962,0,0,0,0,0,0,0,0,0,0,0,0,0
311964,0,0,0,0,0,0,0,0,0,0,0,0,0
311965,0,0,0,0,0,0,0,0,0,0,0,0,0
311966,0,0,0,0,0,0,0,0,0,0,0,0,0
311967,0,0,0,0,0,0,0,0,0,0,0,0,0
311970,0,0,0,0,0,0,0,0,0,0,0,0,0
311971,0,0,0,0,0,0,0,0,0,0,0,0,0
311972,0,0,0,0,0,0,0,0,0,0,0,0,0
311973,0,0,0,0,0,0,0,0,0,0,0,0,0
311974,0,0,0,0,0,0,0,0,0,0,0,0,0
311975,0,0,0,0,0,0,0,0,0,0,0,0,0
311976,0,0,0,0,0,0,0,0,0,0,0,0,0
311981,0,0,0,0,0,0,0,0,0,0,0,0,0
311982,0,0,0,0,0,0,0,0,0,0,0,0,0
311983,0,0,0,0,0,0,0,0,0,0,0,0,0
311984,0,0,0,0,0,0,0,0,0,0,0,0,0
311985,0,0,0,0,0,0,0,0,0,0,0,0,0
311986,0,0,0,0,0,0,0,0,0,0,0,0,0
311990,0,0,0,0,0,0,0,0,0,0,0,0,0
312003,0,0,0,0,0,0,0,0,0,0,0,0,0
312004,0,0,0,0,0,0,0,0,0,0,0,0,0
312005,0,0,0,0,0,0,0,0,0,0,0,0,0
312007,0,0,0,0,0,0,0,0,0,0,0,0,0
312008,0,0,0,0,0,0,0,0,0,0,0,0,0
312009,0,0,0,0,0,0,0,0,0,0,0,0,0
312010,0,0,0,0,0,0,0,0,0,0,0,0,0
312011,0,0,0,0,0,0,0,0,0,0,0,0,0
312012,0,0,0,0,0,0,0,0,0,0,0,0,0
312013,0,0,0,0,0,0,0,0,0,0,0,0,0
312014,0,0,0,0,0,0,0,0,0,0,0,0,0
312015,0,0,0,0,0,0,0,0,0,0,0,0,0
312016,0,0,0,0,0,0,0,0,0,0,0,0,0
312017,0,0,0,0,0,0,0,0,0,0,0,0,0
312018,0,0,0,0,0,0,0,0,0,0,0,0,0
312019,0,0,0,0,0,0,0,0,0,0,0,0,0
312020,0,0,0,0,0,0,0,0,0,0,0,0,0
312021,0,0,0,0,0,0,0,0,0,0,0,0,0
312022,0,0,0,0,0,0,0,0,0,0,0,0,0
312023,0,0,0,0,0,0,0,0,0,0,0,0,0
312024,0,0,0,0,0,0,0,0,0,0,0,0,0
312025,0,0,0,0,0,0,0,0,0,0,0,0,0
312026,0,0,0,0,0,0,0,0,0,0,0,0,0
312027,0,0,0,0,0,0,0,0,0,0,0,0,0
312028,0,0,0,0,0,0,0,0,0,0,0,0,0
312029,0,0,0,0,0,0,0,0,0,0,0,0,0
312030,0,0,0,0,0,0,0,0,0,0,0,0,0
312031,0,0,0,0,0,0,0,0,0,0,0,0,0
312032,0,0,0,0,0,0,0,0,0,0,0,0,0
312033,0,0,0,0,0,0,0,0,0,0,0,0,0
312034,0,0,0,0,0,0,0,0,0,0,0,0,0
312035,0,0,0,0,0,0,0,0,0,0,0,0,0
312036,0,0,0,0,0,0,0,0,0,0,0,0,0
312037,0,0,0,0,0,0,0,0,0,0,0,0,0
312038,0,0,0,0,0,0,0,0,0,0,0,0,0
312039,0,0,0,0,0,0,0,0,0,0,0,0,0
312040,0,0,0,0,0,0,0,0,0,0,0,0,0
312041,0,0,0,0,0,0,0,0,0,0,0,0,0
312042,0,0,0,0,0,0,0,0,0,0,0,0,0
312043,0,0,0,0,0,0,0,0,0,0,0,0,0
312044,0,0,0,0,0,0,0,0,0,0,0,0,0
312045,0,0,0,0,0,0,0,0,0,0,0,0,0
312046,0,0,0,0,0,0,0,0,0,0,0,0,0
312047,0,0,0,0,0,0,0,0,0,0,0,0,0
312048,0,0,0,0,0,0,0,0,0,0,0,0,0
312049,0,0,0,0,0,0,0,0,0,0,0,0,0
312050,0,0,0,0,0,0,0,0,0,0,0,0,0
312051,0,0,0,0,0,0,0,0,0,0,0,0,0
312052,0,0,0,0,0,0,0,0,0,0,0,0,0
312053,0,0,0,0,0,0,0,0,0,0,0,0,0
312054,0,0,0,0,0,0,0,0,0,0,0,0,0
312055,0,0,0,0,0,0,0,0,0,0,0,0,0
312056,0,0,0,0,0,0,0,0,0,0,0,0,0
312057,0,0,0,0,0,0,0,0,0,0,0,0,0
312058,0,0,0,0,0,0,0,0,0,0,0,0,0
312059,0,0,0,0,0,0,0,0,0,0,0,0,0
312060,0,0,0,0,0,0,0,0,0,0,0,0,0
312061,0,0,0,0,0,0,0,0,0,0,0,0,0
312062,0,0,0,0,0,0,0,0,0,0,0,0,0
312063,0,0,0,0,0,0,0,0,0,0,0,0,0
312064,0,0,0,0,0,0,0,0,0,0,0,0,0
312065,0,0,0,0,0,0,0,0,0,0,0,0,0
312066,0,0,0,0,0,0,0,0,0,0,0,0,0
312067,0,0,0,0,0,0,0,0,0,0,0,0,0
312068,0,0,0,0,0,0,0,0,0,0,0,0,0
312069,0,0,0,0,0,0,0,0,0,0,0,0,0
312070,0,0,0,0,0,0,0,0,0,0,0,0,0
312071,0,0,0,0,0,0,0,0,0,0,0,0,0
312072,0,0,0,0,0,0,0,0,0,0,0,0,0
312073,0,0,0,0,0,0,0,0,0,0,0,0,0
312074,0,0,0,0,0,0,0,0,0,0,0,0,0
312075,0,0,0,0,0,0,0,0,0,0,0,0,0
312076,0,0,0,0,0,0,0,0,0,0,0,0,0
312077,0,0,0,0,0,0,0,0,0,0,0,0,0
312078,0,0,0,0,0,0,0,0,0,0,0,0,0
312079,0,0,0,0,0,0,0,0,0,0,0,0,0
312080,0,0,0,0,0,0,0,0,0,0,0,0,0
312081,0,0,0,0,0,0,0,0,0,0,0,0,0
312082,0,0,0,0,0,0,0,0,0,0,0,0,0
312083,0,0,0,0,0,0,0,0,0,0,0,0,0
312084,0,0,0,0,0,0,0,0,0,0,0,0,0
312085,0,0,0,0,0,0,0,0,0,0,0,0,0
312086,0,0,0,0,0,0,0,0,0,0,0,0,0
312087,0,0,0,0,0,0,0,0,0,0,0,0,0
312088,0,0,0,0,0,0,0,0,0,0,0,0,0
312089,0,0,0,0,0,0,0,0,0,0,0,0,0
312090,0,0,0,0,0,0,0,0,0,0,0,0,0
312091,0,0,0,0,0,0,0,0,0,0,0,0,0
312092,0,0,0,0,0,0,0,0,0,0,0,0,0
312093,0,0,0,0,0,0,0,0,0,0,0,0,0
312094,0,0,0,0,0,0,0,0,0,0,0,0,0
312095,0,0,0,0,0,0,0,0,0,0,0,0,0
312096,0,0,0,0,0,0,0,0,0,0,0,0,0
312097,0,0,0,0,0,0,0,0,0,0,0,0,0
312098,0,0,0,0,0,0,0,0,0,0,0,0,0
312099,0,0,0,0,0,0,0,0,0,0,0,0,0
312100,0,0,0,0,0,0,0,0,0,0,0,0,0
312101,0,0,0,0,0,0,0,0,0,0,0,0,0
312102,0,0,0,0,0,0,0,0,0,0,0,0,0
312103,0,0,0,0,0,0,0,0,0,0,0,0,0
312104,0,0,0,0,0,0,0,0,0,0,0,0,0
312105,0,0,0,0,0,0,0,0,0,0,0,0,0
312106,0,0,0,0,0,0,0,0,0,0,0,0,0
312107,0,0,0,0,0,0,0,0,0,0,0,0,0
312108,0,0,0,0,0,0,0,0,0,0,0,0,0
312109,0,0,0,0,0,0,0,0,0,0,0,0,0
312110,0,0,0,0,0,0,0,0,0,0,0,0,0
312111,0,0,0,0,0,0,0,0,0,0,0,0,0
312112,0,0,0,0,0,0,0,0,0,0,0,0,0
312113,0,0,0,0,0,0,0,0,0,0,0,0,0
312114,0,0,0,0,0,0,0,0,0,0,0,0,0
312115,0,0,0,0,0,0,0,0,0,0,0,0,0
312116,0,0,0,0,0,0,0,0,0,0,0,0,0
312117,0,0,0,0,0,0,0,0,0,0,0,0,0
312118,0,0,0,0,0,0,0,0,0,0,0,0,0
312119,0,0,0,0,0,0,0,0,0,0,0,0,0
312120,0,0,0,0,0,0,0,0,0,0,0,0,0
312124,0,0,0,0,0,0,0,0,0,0,0,0,0
312174,0,0,0,0,0,0,0,0,0,0,0,0,0
312176,0,0,0,0,0,0,0,0,0,0,0,0,0
312179,0,0,0,0,0,0,0,0,0,0,0,0,0
312182,0,0,0,0,0,0,0,0,0,0,0,0,0
312184,0,0,0,0,0,0,0,0,0,0,0,0,0
312193,0,0,0,0,0,0,0,0,0,0,0,0,0
312202,0,0,0,0,0,0,0,0,0,0,0,0,0
312210,0,0,0,0,0,0,0,0,0,0,0,0,0
312219,0,0,0,0,0,0,0,0,0,0,0,0,0
312257,0,0,0,0,0,0,0,0,0,0,0,0,0
312277,0,0,0,0,0,0,0,0,0,0,0,0,0
312289,0,0,0,0,0,0,0,0,0,0,0,0,0
312290,0,0,0,0,0,0,0,0,0,0,0,0,0
312291,0,0,0,0,0,0,0,0,0,0,0,0,0
312294,0,0,0,0,0,0,0,0,0,0,0,0,0
312300,0,0,0,0,0,0,0,0,0,0,0,0,0
312301,0,0,0,0,0,0,0,0,0,0,0,0,0
312302,0,0,0,0,0,0,0,0,0,0,0,0,0
312307,0,0,0,0,0,0,0,0,0,0,0,0,0
312336,0,0,0,0,0,0,0,0,0,0,0,0,0
312347,0,0,0,0,0,0,0,0,0,0,0,0,0
312356,0,0,0,0,0,0,0,0,0,0,0,0,0
312358,0,0,0,0,0,0,0,0,0,0,0,0,0
312369,0,0,0,0,0,0,0,0,0,0,0,0,0
312370,0,0,0,0,0,0,0,0,0,0,0,0,0
312371,0,0,0,0,0,0,0,0,0,0,0,0,0
312373,0,0,0,0,0,0,0,0,0,0,0,0,0
312376,0,0,0,0,0,0,0,0,0,0,0,0,0
312377,0,0,0,0,0,0,0,0,0,0,0,0,0
312378,0,0,0,0,0,0,0,0,0,0,0,0,0
312379,0,0,0,0,0,0,0,0,0,0,0,0,0
312392,0,0,0,0,0,0,0,0,0,0,0,0,0
312397,0,0,0,0,0,0,0,0,0,0,0,0,0
312398,0,0,0,0,0,0,0,0,0,0,0,0,0
312399,0,0,0,0,0,0,0,0,0,0,0,0,0
312402,0,0,0,0,0,0,0,0,0,0,0,0,0
312411,0,0,0,0,0,0,0,0,0,0,0,0,0
312416,0,0,0,0,0,0,0,0,0,0,0,0,0
312418,0,0,0,0,0,0,0,0,0,0,0,0,0
312421,0,0,0,0,0,0,0,0,0,0,0,0,0
312427,0,0,0,0,0,0,0,0,0,0,0,0,0
312428,0,0,0,0,0,0,0,0,0,0,0,0,0
312449,0,0,0,0,0,0,0,0,0,0,0,0,0
312459,0,0,0,0,0,0,0,0,0,0,0,0,0
312464,0,0,0,0,0,0,0,0,0,0,0,0,0
312503,0,0,0,0,0,0,0,0,0,0,0,0,0
312519,0,0,0,0,0,0,0,0,0,0,0,0,0
312587,0,0,0,0,0,0,0,0,0,0,0,0,0
312735,0,0,0,0,0,0,0,0,0,0,0,0,0
312768,0,0,0,0,0,0,0,0,0,0,0,0,0
312908,0,0,0,0,0,0,0,0,0,0,0,0,0
312927,0,0,0,0,0,0,0,0,0,0,0,0,0
313142,0,0,0,0,0,0,0,0,0,0,0,0,0
313221,0,0,0,0,0,0,0,0,0,0,0,0,0
313257,0,0,0,0,0,0,0,0,0,0,0,0,0
313260,0,0,0,0,0,0,0,0,0,0,0,0,0
313262,0,0,0,0,0,0,0,0,0,0,0,0,0
